age,marital,address,income,inccat,car,carcat,ed,employ,retire,empcat,jobsat,gender,reside,wireless,multline,voice,pager,internet,callid,callwait,owntv,ownvcr,owncd,ownpda,ownpc,ownfax,news,response,gender_new
29,1,10,40,2,19.8,2,3,7,0,2,2,f,4,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1
28,0,2,26,2,12.6,1,1,3,0,1,2,m,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,2
47,1,24,55,3,27.2,2,3,8,0,2,4,f,5,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1
45,1,14,22,1,11.1,1,3,0,0,1,1,f,2,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1
24,0,0,19,1,9.6,1,3,0,0,1,1,m,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,2
41,1,13,204,4,67.9,3,2,20,0,3,5,f,4,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1
18,0,0,13,1,6.6,1,2,0,0,1,1,m,2,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,2
42,0,23,140,4,69.9,3,3,16,0,3,3,f,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1
45,1,25,46,2,23.1,2,4,8,0,2,2,m,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2
34,1,2,40,2,19.8,2,5,6,0,2,1,f,6,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
38,1,1,105,4,53.5,3,3,9,0,2,4,f,4,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
36,0,6,137,4,67.5,3,4,12,0,2,5,m,3,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,2
19,1,0,16,1,7.9,1,2,0,0,1,1,f,6,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1
28,0,5,24,1,11.9,1,1,5,0,2,3,f,2,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1
41,1,19,32,2,15.7,2,2,12,0,2,4,m,2,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,2
54,0,8,47,2,23.9,2,4,7,0,2,4,f,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1
42,0,1,207,4,70.5,3,3,14,0,2,5,f,2,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1
47,1,13,118,4,58.9,3,4,18,0,3,5,m,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,2
61,0,31,288,4,70.9,3,4,38,0,3,5,f,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1
66,1,1,13,1,6.5,1,1,33,1,3,5,m,2,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,2
51,1,17,73,3,36.7,3,3,3,0,1,4,m,3,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,2
55,0,7,33,2,16.6,2,1,9,0,2,2,f,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1
36,1,4,28,2,13.3,1,3,5,0,2,2,m,2,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,2
39,1,3,63,3,30.7,3,3,5,0,2,4,m,3,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,2
38,0,2,30,2,14.5,1,4,0,0,1,1,m,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,2
44,1,11,89,4,44.3,3,3,15,0,3,4,f,2,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
52,1,25,78,4,38.7,3,1,27,0,3,5,f,2,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1
55,0,28,1045,4,70.9,3,5,23,0,3,5,f,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1
58,1,30,97,4,49.1,3,1,28,0,3,5,m,4,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,2
61,0,0,119,4,58.7,3,2,19,0,3,4,m,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,2
64,0,18,10,1,4.9,1,1,6,1,2,2,f,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1
45,1,11,242,4,76.1,3,3,22,0,3,5,f,4,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
66,0,21,333,4,63.2,3,1,44,0,3,5,m,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,2
31,0,5,29,2,15.2,2,2,2,0,1,1,f,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1
31,0,4,26,2,12.6,1,2,4,0,1,4,m,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
36,1,1,56,3,29.4,2,4,9,0,2,5,m,6,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,2
20,0,0,21,1,10.6,1,3,0,0,1,1,f,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1
40,1,0,35,2,17.3,2,3,4,0,1,5,f,2,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1
38,1,12,40,2,19.3,2,2,3,0,1,2,m,2,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,2
51,0,17,89,4,43,3,2,12,0,2,4,m,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,2
47,0,16,36,2,18.3,2,1,7,0,2,5,f,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1
31,1,10,32,2,15.4,2,3,4,0,1,4,f,2,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
34,0,8,44,2,22.1,2,4,4,0,1,1,f,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1
35,1,7,41,2,20.2,2,2,7,0,2,3,m,3,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,2
66,0,36,45,2,23.7,2,1,16,0,3,5,m,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,2
63,0,11,118,4,60.2,3,1,14,0,2,5,f,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1
34,1,14,102,4,51,3,4,9,0,2,2,f,4,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
37,1,6,31,2,15.4,2,3,7,0,2,3,f,5,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
34,1,11,37,2,18.4,2,1,5,0,2,5,m,2,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,2
36,1,7,109,4,56,3,4,4,0,1,1,m,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2
42,0,17,42,2,21.6,2,4,8,0,2,4,m,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,2
63,0,12,143,4,72.2,3,1,39,0,3,5,f,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1
30,1,5,50,3,24.1,2,4,5,0,2,5,f,4,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
58,1,5,280,4,68.5,3,1,37,0,3,4,f,6,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1
36,0,11,37,2,18.7,2,2,15,0,3,3,f,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
53,1,31,393,4,75,3,3,32,0,3,4,f,2,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1
43,0,3,86,4,43.2,3,4,10,0,2,2,f,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1
33,0,3,24,1,12,1,4,3,0,1,4,f,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1
37,1,2,88,4,43.3,3,4,5,0,2,3,f,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
43,1,13,66,3,33.7,3,3,8,0,2,3,f,2,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1
45,0,4,196,4,96.3,3,3,21,0,3,4,f,1,1,0,0,0,9,1,1,1,1,1,0,1,1,0,1,1
37,0,5,27,2,13.8,1,3,15,0,3,3,f,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
19,0,0,15,1,7.4,1,2,0,0,1,1,m,3,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,2
55,0,11,66,3,33.1,3,2,15,0,3,2,m,4,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,2
40,0,12,94,4,47.8,3,2,3,0,1,5,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2
61,0,27,11,1,5.2,1,3,12,1,2,2,f,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1
25,1,3,20,1,9.6,1,1,9,0,2,2,f,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
35,0,11,116,4,58.6,3,5,5,0,2,3,m,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,2
60,0,37,43,2,21.4,2,1,8,0,2,2,m,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,2
37,0,9,54,3,26.4,2,5,11,0,2,5,m,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,2
38,0,8,76,4,37.1,3,3,13,0,2,4,f,1,0,0,0,0,9,0,0,1,1,1,0,1,0,1,1,1
46,0,7,36,2,18,2,2,13,0,2,2,f,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
43,0,0,56,3,28.4,2,4,3,0,1,4,m,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,2
40,1,18,50,3,24,2,4,5,0,2,3,m,6,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,2
34,0,14,22,1,11,1,3,5,0,2,2,f,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1
40,1,0,33,2,16.7,2,5,3,0,1,2,m,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2
44,1,11,41,2,20,2,5,5,0,2,1,f,6,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
28,1,5,41,2,21.5,2,2,6,0,2,1,m,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2
47,1,8,65,3,31.9,3,4,11,0,2,4,m,3,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,2
23,1,2,25,2,12.3,1,3,1,0,1,1,m,3,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,2
51,1,4,33,2,16.3,2,2,1,0,1,2,m,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2
39,1,0,23,1,11.8,1,1,2,0,1,4,m,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,2
54,1,33,61,3,30.1,3,1,11,0,2,5,f,2,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1
54,0,21,314,4,76.2,3,3,24,0,3,5,f,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
28,0,6,42,2,20.8,2,2,8,0,2,3,m,4,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,2
26,1,6,26,2,12.9,1,5,0,0,1,1,f,2,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1
42,1,22,58,3,28.9,2,5,2,0,1,2,f,4,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1
44,1,14,40,2,19.3,2,1,7,0,2,4,f,2,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1
41,1,1,43,2,20,2,3,17,0,3,5,f,5,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
40,1,8,33,2,16.5,2,1,8,0,2,4,m,2,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,2
39,1,15,52,3,26.7,2,2,12,0,2,4,f,3,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1
35,0,8,57,3,27.5,2,3,6,0,2,4,m,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,2
45,1,17,143,4,70.7,3,3,7,0,2,4,f,2,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1
48,1,17,56,3,27.8,2,4,18,0,3,5,f,6,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1
71,0,50,69,3,34.8,3,1,21,0,3,3,f,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1
31,0,11,34,2,17.2,2,2,4,0,1,4,m,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,2
50,1,16,346,4,78,3,5,15,0,3,1,m,2,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,2
55,0,13,167,4,83.2,3,5,25,0,3,5,m,2,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,2
32,1,7,27,2,12.8,1,2,0,0,1,1,m,4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
51,0,15,126,4,62.6,3,2,30,0,3,4,f,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1
52,0,18,46,2,23.4,2,2,23,0,3,4,m,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,2
46,0,7,33,2,15.9,2,3,0,0,1,3,f,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1
49,0,30,349,4,77.8,3,3,27,0,3,4,m,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,2
48,0,23,40,2,19.4,2,1,0,0,1,1,m,2,0,0,1,0,9,1,1,1,1,1,0,0,1,1,1,2
23,0,0,20,1,10.5,1,4,0,0,1,1,f,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1
52,1,24,73,3,37.1,3,1,19,0,3,4,f,3,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1
50,0,19,66,3,33.9,3,3,28,0,3,5,m,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,2
60,1,35,102,4,49.8,3,2,23,0,3,5,f,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1
21,0,1,14,1,7,1,2,0,0,1,2,m,4,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,2
36,1,1,45,2,21.9,2,5,8,0,2,3,m,2,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,2
49,0,8,50,3,25.9,2,1,8,0,2,3,m,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,2
48,1,25,123,4,60.9,3,4,18,0,3,3,m,6,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,2
25,0,4,64,3,32.4,3,3,4,0,1,3,f,3,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1
35,1,4,28,2,13.5,1,2,4,0,1,2,f,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
49,0,25,102,4,51.6,3,5,1,0,1,1,f,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1
47,1,11,107,4,53.6,3,4,22,0,3,5,m,3,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,2
27,0,5,26,2,12.9,1,2,8,0,2,3,f,3,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1
34,1,11,24,1,11.9,1,2,1,0,1,2,f,7,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1
36,1,17,30,2,15.2,2,1,6,0,2,1,f,5,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1
50,1,22,37,2,18.3,2,1,6,0,2,4,m,2,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,2
29,0,2,28,2,13.5,1,5,1,0,1,4,f,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1
33,1,13,21,1,10.5,1,1,0,0,1,3,m,3,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,2
42,0,13,26,2,13.1,1,1,7,0,2,3,m,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,2
33,1,13,23,1,11.9,1,1,5,0,2,3,m,4,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,2
30,1,6,32,2,16,2,3,9,0,2,1,m,3,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
51,0,32,146,4,73.9,3,1,26,0,3,5,m,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,2
27,0,3,28,2,14,1,3,0,0,1,1,m,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2
29,0,7,16,1,8.1,1,3,5,0,2,4,m,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,2
32,0,3,37,2,18.9,2,4,5,0,2,1,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
44,1,5,31,2,15.3,2,1,9,0,2,5,m,4,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,2
34,1,15,112,4,56.9,3,4,10,0,2,5,m,5,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,2
20,1,1,32,2,16.2,2,3,0,0,1,1,f,2,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1
49,0,17,78,4,39.6,3,1,17,0,3,3,m,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,2
34,0,14,100,4,50,3,4,5,0,2,5,f,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
34,1,9,30,2,14.9,1,2,12,0,2,3,m,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
31,0,10,51,3,24.7,2,2,10,0,2,5,f,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1
39,1,20,238,4,73.6,3,4,15,0,3,5,f,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1
33,1,14,42,2,20.8,2,4,0,0,1,3,m,6,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,2
54,1,29,69,3,35.2,3,1,23,0,3,2,f,6,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
31,0,5,60,3,29.3,2,4,4,0,1,2,f,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1
34,0,6,71,3,35.3,3,1,12,0,2,3,f,2,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1
29,1,2,28,2,14.3,1,4,2,0,1,4,f,4,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1
24,0,2,15,1,7.2,1,1,3,0,1,4,m,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,2
49,1,22,154,4,76.1,3,2,19,0,3,5,f,6,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1
19,1,0,14,1,7.1,1,1,1,0,1,4,f,3,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1
49,0,5,35,2,17.7,2,1,12,0,2,5,f,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1
40,0,16,50,3,24.8,2,4,9,0,2,2,m,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,2
28,0,0,74,3,37.4,3,5,0,0,1,1,f,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
36,1,6,130,4,63.8,3,3,11,0,2,5,f,5,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1
46,0,6,46,2,22.8,2,4,15,0,3,5,m,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,2
24,1,3,25,2,12.6,1,3,1,0,1,2,f,6,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1
38,1,3,78,4,39,3,3,9,0,2,3,m,4,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,2
31,0,5,28,2,13.9,1,3,7,0,2,5,m,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,2
37,0,7,58,3,29.4,2,2,10,0,2,2,m,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,2
58,0,1,17,1,8.4,1,5,4,1,1,3,m,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,2
37,0,6,31,2,15.4,2,5,8,0,2,3,f,2,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1
73,0,25,11,1,5.3,1,1,35,1,3,3,m,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,2
44,0,15,27,2,13.3,1,2,11,0,2,3,f,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1
66,0,1,68,3,34.7,3,2,14,0,2,3,f,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1
50,0,4,70,3,34.6,3,2,11,0,2,4,f,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1
30,0,10,25,2,12.6,1,4,0,0,1,2,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
41,0,7,28,2,13.6,1,3,11,0,2,1,f,2,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1
57,0,13,143,4,72,3,1,33,0,3,5,m,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,2
71,0,11,147,4,74.2,3,4,37,1,3,4,m,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2
53,1,26,81,4,39.5,3,2,17,0,3,4,m,2,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,2
38,0,15,56,3,27.1,2,2,14,0,2,3,f,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1
46,0,17,114,4,57.1,3,4,13,0,2,2,m,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,2
61,0,32,29,2,14.8,1,2,4,0,1,1,f,2,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1
48,1,0,28,2,13.8,1,1,3,0,1,3,f,5,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1
35,1,14,19,1,9.3,1,5,8,0,2,5,f,4,1,1,1,1,9,0,1,1,1,1,1,1,0,1,1,1
55,1,1,345,4,77.6,3,4,27,0,3,4,f,3,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1
51,0,10,143,4,72.7,3,2,23,0,3,3,m,2,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,2
45,0,10,61,3,30.8,3,2,23,0,3,2,f,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1
50,1,29,86,4,42.1,3,3,14,0,2,4,m,2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,2
36,0,11,49,2,24.3,2,1,8,0,2,4,f,2,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1
44,1,13,49,2,24.4,2,1,10,0,2,4,f,3,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1
38,0,11,25,2,12.5,1,2,1,0,1,1,m,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,2
50,0,8,61,3,30.7,3,4,10,0,2,4,f,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1
37,0,9,57,3,28,2,2,9,0,2,4,m,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,2
48,0,11,201,4,73.7,3,4,25,0,3,1,f,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
46,1,5,35,2,17.7,2,1,6,0,2,1,m,2,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,2
51,0,10,51,3,26.1,2,3,2,0,1,1,m,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2
22,1,2,21,1,10.7,1,4,0,0,1,1,f,7,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
72,0,20,17,1,8.5,1,1,25,1,3,5,m,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,2
61,0,12,23,1,11.7,1,3,14,1,2,3,f,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1
40,1,19,29,2,14.2,1,3,3,0,1,3,m,4,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,2
49,0,27,39,2,20,2,1,20,0,3,4,m,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,2
43,1,15,91,4,46.5,3,2,24,0,3,4,m,4,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,2
26,0,1,31,2,15.7,2,1,8,0,2,4,f,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1
41,1,18,152,4,75.7,3,1,22,0,3,2,f,4,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
44,1,9,40,2,19.5,2,1,12,0,2,3,m,2,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,2
27,0,4,102,4,49.2,3,4,0,0,1,1,m,2,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,2
48,0,16,98,4,48.6,3,4,2,0,1,2,f,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1
44,1,19,39,2,19.7,2,3,13,0,2,2,f,4,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1
53,0,16,254,4,79.4,3,4,12,0,2,4,f,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1
41,0,14,71,3,34.6,3,4,9,0,2,4,f,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1
63,0,23,118,4,58.1,3,2,38,1,3,3,m,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,2
29,1,3,42,2,19.8,2,1,10,0,2,5,m,3,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,2
39,0,6,81,4,39.8,3,2,16,0,3,3,f,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1
39,1,1,26,2,13.1,1,3,8,0,2,3,f,2,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1
36,0,15,87,4,43.8,3,4,11,0,2,3,m,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,2
28,1,4,68,3,34.2,3,1,8,0,2,5,m,6,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,2
54,0,5,130,4,65.6,3,1,33,0,3,4,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
36,1,8,78,4,39.1,3,2,16,0,3,3,f,4,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1
57,0,13,1070,4,79.6,3,3,36,0,3,4,f,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1
41,0,16,42,2,21.5,2,1,21,0,3,5,m,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,2
31,1,3,45,2,22.1,2,3,1,0,1,2,m,7,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,2
39,1,7,93,4,46.4,3,4,12,0,2,3,f,2,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1
54,0,23,151,4,77.5,3,4,18,0,3,4,m,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,2
49,0,20,104,4,50.4,3,3,17,0,3,4,f,2,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1
54,1,31,120,4,60.1,3,1,26,0,3,4,m,2,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,2
36,1,5,33,2,16.3,2,3,3,0,1,1,f,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1
53,1,29,111,4,54.6,3,4,19,0,3,4,m,4,1,0,0,0,9,1,1,1,1,1,0,1,0,1,1,2
60,1,8,9,1,4.4,1,3,0,1,1,2,m,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2
29,1,9,29,2,14.5,1,1,10,0,2,3,f,6,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1
50,1,0,24,1,12.4,1,1,9,0,2,2,f,2,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1
62,1,7,50,3,23.6,2,2,8,0,2,3,m,2,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
44,0,16,100,4,48.7,3,1,20,0,3,5,m,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,2
65,1,35,235,4,77.1,3,1,40,0,3,3,f,2,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1
56,0,23,210,4,75.8,3,1,32,0,3,5,f,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1
32,1,2,40,2,20.5,2,4,2,0,1,1,f,4,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1
40,0,1,86,4,42.2,3,4,12,0,2,2,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
20,1,0,19,1,9.5,1,2,0,0,1,1,f,4,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1
59,1,1,16,1,8.1,1,2,18,1,3,5,m,3,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,2
